"Plot Title: YG_1m" 
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 20580742, SEN S/N: 20580742)","RH, % (LGR S/N: 20580742, SEN S/N: 20580742)" 
7982,09/14/19 07:52:58 PM,22.178,16.808
7983,09/14/19 08:22:58 PM,20.460,18.722
7984,09/14/19 08:52:58 PM,18.889,24.491
7985,09/14/19 09:22:58 PM,15.867,30.790
7986,09/14/19 09:52:58 PM,14.337,33.011
7987,09/14/19 10:22:58 PM,12.727,35.286
7988,09/14/19 10:52:58 PM,11.904,35.431
7989,09/14/19 11:22:58 PM,12.727,32.733
7990,09/14/19 11:52:58 PM,11.589,36.488
7991,09/15/19 12:22:58 AM,10.932,34.276
7992,09/15/19 12:52:58 AM,10.026,36.266
7993,09/15/19 01:22:58 AM,8.717,36.704
7994,09/15/19 01:52:58 AM,7.519,38.723
7995,09/15/19 02:22:58 AM,7.970,38.079
7996,09/15/19 02:52:58 AM,7.343,38.515
7997,09/15/19 03:22:58 AM,6.458,40.667
7998,09/15/19 03:52:58 AM,4.895,42.187
7999,09/15/19 04:22:58 AM,4.194,41.797
8000,09/15/19 04:52:58 AM,4.402,40.495
8001,09/15/19 05:22:58 AM,3.433,41.892
8002,09/15/19 05:52:58 AM,2.983,41.655
8003,09/15/19 06:22:58 AM,3.512,40.702
8004,09/15/19 06:52:58 AM,2.690,40.424
8005,09/15/19 07:22:58 AM,2.637,41.032
8006,09/15/19 07:52:58 AM,3.670,37.435
8007,09/15/19 08:22:58 AM,15.867,24.143
8008,09/15/19 08:52:58 AM,22.417,18.280
8009,09/15/19 09:22:58 AM,25.623,15.020
8010,09/15/19 09:52:58 AM,29.040,12.976
8011,09/15/19 10:22:58 AM,30.748,11.685
8012,09/15/19 10:52:58 AM,34.466,9.944
8013,09/15/19 11:22:58 AM,36.633,8.922
8014,09/15/19 11:52:58 AM,35.636,7.568
8015,09/15/19 12:22:58 PM,36.362,7.222
8016,09/15/19 12:52:58 PM,33.001,9.310
8017,09/15/19 01:22:58 PM,35.797,8.234
8018,09/15/19 01:52:58 PM,34.810,8.788
8019,09/15/19 02:22:58 PM,34.150,9.495
8020,09/15/19 02:52:58 PM,35.636,7.053
8021,09/15/19 03:22:58 PM,35.823,4.550
8022,09/15/19 03:52:58 PM,34.942,4.602
8023,09/15/19 04:22:58 PM,33.940,5.167
8024,09/15/19 04:52:58 PM,33.105,6.577
8025,09/15/19 05:22:58 PM,31.255,8.016
8026,09/15/19 05:52:58 PM,30.495,6.902
8027,09/15/19 06:22:58 PM,28.916,9.025
8028,09/15/19 06:52:58 PM,27.136,9.825
8029,09/15/19 07:22:58 PM,22.992,12.646
8030,09/15/19 07:52:58 PM,21.079,15.639
8031,09/15/19 08:22:58 PM,17.819,29.169
8032,09/15/19 08:52:58 PM,16.534,34.390
8033,09/15/19 09:22:58 PM,16.415,35.486
8034,09/15/19 09:52:58 PM,15.318,38.188
8035,09/15/19 10:22:58 PM,14.361,39.208
8036,09/15/19 10:52:58 PM,14.409,36.968
8037,09/15/19 11:22:58 PM,14.074,38.217
8038,09/15/19 11:52:58 PM,13.329,40.242
8039,09/16/19 12:22:58 AM,12.703,38.775
8040,09/16/19 12:52:58 AM,13.185,34.072
8041,09/16/19 01:22:58 AM,10.492,39.613
8042,09/16/19 01:52:58 AM,9.460,41.633
8043,09/16/19 02:22:58 AM,9.509,40.825
8044,09/16/19 02:52:58 AM,8.668,43.470
8045,09/16/19 03:22:58 AM,9.854,44.699
8046,09/16/19 03:52:58 AM,7.444,43.540
8047,09/16/19 04:22:58 AM,6.331,45.370
8048,09/16/19 04:52:58 AM,5.770,40.806
8049,09/16/19 05:22:58 AM,5.024,46.088
8050,09/16/19 05:52:58 AM,5.437,46.688
8051,09/16/19 06:22:58 AM,4.610,46.581
8052,09/16/19 06:52:58 AM,5.334,44.969
8053,09/16/19 07:22:58 AM,4.480,46.625
8054,09/16/19 07:52:58 AM,4.298,46.692
8055,09/16/19 08:22:58 AM,15.986,29.481
8056,09/16/19 08:52:58 AM,21.294,22.480
8057,09/16/19 09:22:58 AM,23.857,19.263
8058,09/16/19 09:52:58 AM,27.186,14.352
8059,09/16/19 10:22:58 AM,33.287,9.974
8060,09/16/19 10:52:58 AM,34.202,8.183
8061,09/16/19 11:22:58 AM,36.092,6.772
8062,09/16/19 11:52:58 AM,37.700,5.856
8063,09/16/19 12:22:58 PM,36.417,6.265
8064,09/16/19 12:52:58 PM,38.644,6.030
8065,09/16/19 01:22:58 PM,36.417,6.560
8066,09/16/19 01:52:58 PM,35.155,7.333
8067,09/16/19 02:22:58 PM,35.743,8.012
8068,09/16/19 02:52:58 PM,36.579,6.417
8069,09/16/19 03:22:58 PM,36.119,5.408
8070,09/16/19 03:52:58 PM,35.342,7.559
8071,09/16/19 04:22:58 PM,34.229,7.745
8072,09/16/19 04:52:58 PM,33.940,6.637
8073,09/16/19 05:22:58 PM,32.562,6.159
8074,09/16/19 05:52:58 PM,31.561,6.058
8075,09/16/19 06:22:58 PM,30.646,8.649
8076,09/16/19 06:52:58 PM,28.295,12.231
8077,09/16/19 07:22:58 PM,21.891,25.791
8078,09/16/19 07:52:58 PM,18.937,29.394
8079,09/16/19 08:22:58 PM,16.987,35.672
8080,09/16/19 08:52:58 PM,14.984,40.807
8081,09/16/19 09:22:58 PM,14.242,40.216
8082,09/16/19 09:52:58 PM,12.268,42.460
8083,09/16/19 10:22:58 PM,13.112,40.662
8084,09/16/19 10:52:58 PM,11.953,41.731
8085,09/16/19 11:22:58 PM,10.051,49.368
8086,09/16/19 11:52:58 PM,8.792,52.345
8087,09/17/19 12:22:58 AM,8.220,45.730
8088,09/17/19 12:52:58 AM,7.569,47.330
8089,09/17/19 01:22:58 AM,6.357,51.727
8090,09/17/19 01:52:58 AM,5.462,50.193
8091,09/17/19 02:22:58 AM,6.636,49.512
8092,09/17/19 02:52:58 AM,5.847,52.132
8093,09/17/19 03:22:58 AM,4.350,52.213
8094,09/17/19 03:52:58 AM,4.037,54.501
8095,09/17/19 04:22:58 AM,3.168,53.223
8096,09/17/19 04:52:58 AM,2.797,54.665
8097,09/17/19 05:22:58 AM,1.859,57.367
8098,09/17/19 05:52:58 AM,1.940,54.067
8099,09/17/19 06:22:58 AM,1.180,53.222
8100,09/17/19 06:52:58 AM,0.715,56.551
8101,09/17/19 07:22:58 AM,0.384,54.589
8102,09/17/19 07:52:58 AM,1.153,52.456
8103,09/17/19 08:22:58 AM,12.727,32.408
8104,09/17/19 08:52:58 AM,20.627,22.231
8105,09/17/19 09:22:58 AM,24.726,15.961
8106,09/17/19 09:52:58 AM,27.554,13.695
8107,09/17/19 10:22:58 AM,29.140,11.370
8108,09/17/19 10:52:58 AM,31.586,9.479
8109,09/17/19 11:22:58 AM,31.893,8.800
8110,09/17/19 11:52:58 AM,34.598,7.610
8111,09/17/19 12:22:58 PM,31.535,8.316
8112,09/17/19 12:52:58 PM,35.075,6.890
8113,09/17/19 01:22:58 PM,34.492,7.387
8114,09/17/19 01:52:58 PM,32.073,9.568
8115,09/17/19 02:22:58 PM,32.949,10.615
8116,09/17/19 02:52:58 PM,31.996,10.579
8117,09/17/19 03:22:58 PM,32.073,9.060
8118,09/17/19 03:52:58 PM,33.443,5.008
8119,09/17/19 04:22:58 PM,31.663,4.890
8120,09/17/19 04:52:58 PM,30.621,5.959
8121,09/17/19 05:22:58 PM,29.540,5.275
8122,09/17/19 05:52:58 PM,28.518,10.772
8123,09/17/19 06:22:58 PM,26.622,14.361
8124,09/17/19 06:52:58 PM,23.689,21.191
8125,09/17/19 07:22:58 PM,18.414,31.408
8126,09/17/19 07:52:58 PM,15.796,37.819
8127,09/17/19 08:22:58 PM,14.505,39.670
8128,09/17/19 08:52:58 PM,11.807,44.534
8129,09/17/19 09:22:58 PM,9.386,54.322
8130,09/17/19 09:52:58 PM,8.965,55.066
8131,09/17/19 10:22:58 PM,8.469,55.199
8132,09/17/19 10:52:58 PM,8.020,56.466
8133,09/17/19 11:22:58 PM,6.408,59.261
8134,09/17/19 11:52:58 PM,5.128,60.903
8135,09/18/19 12:22:58 AM,4.740,61.556
8136,09/18/19 12:52:58 AM,4.246,64.434
8137,09/18/19 01:22:58 AM,4.298,61.881
8138,09/18/19 01:52:58 AM,4.324,63.711
8139,09/18/19 02:22:58 AM,3.617,64.887
8140,09/18/19 02:52:58 AM,2.262,65.849
8141,09/18/19 03:22:58 AM,1.480,68.534
8142,09/18/19 03:52:58 AM,0.218,69.362
8143,09/18/19 04:22:58 AM,1.886,62.716
8144,09/18/19 04:52:58 AM,0.024,69.050
8145,09/18/19 05:22:58 AM,-0.817,70.357
8146,09/18/19 05:52:58 AM,-1.213,68.892
8147,09/18/19 06:22:58 AM,-1.185,69.877
8148,09/18/19 06:52:58 AM,-2.218,70.349
8149,09/18/19 07:22:58 AM,-2.537,66.781
8150,09/18/19 07:52:58 AM,-1.498,65.131
8151,09/18/19 08:22:58 AM,11.321,37.801
8152,09/18/19 08:52:58 AM,14.912,29.523
8153,09/18/19 09:22:58 AM,23.328,19.787
8154,09/18/19 09:52:58 AM,25.428,15.926
8155,09/18/19 10:22:58 AM,27.210,12.043
8156,09/18/19 10:52:58 AM,29.590,8.687
8157,09/18/19 11:22:58 AM,32.587,6.452
8158,09/18/19 11:52:58 AM,33.157,6.175
8159,09/18/19 12:22:58 PM,34.942,5.045
8160,09/18/19 12:52:58 PM,36.769,4.238
8161,09/18/19 01:22:58 PM,32.768,4.697
8162,09/18/19 01:52:58 PM,33.053,6.539
8163,09/18/19 02:22:58 PM,33.626,4.423
8164,09/18/19 02:52:58 PM,33.783,4.501
8165,09/18/19 03:22:58 PM,33.626,3.021
8166,09/18/19 03:52:58 PM,33.027,4.041
8167,09/18/19 04:22:58 PM,31.740,4.232
8168,09/18/19 04:52:58 PM,30.369,4.858
8169,09/18/19 05:22:58 PM,29.165,4.390
8170,09/18/19 05:52:58 PM,27.235,6.807
8171,09/18/19 06:22:58 PM,25.404,9.477
8172,09/18/19 06:52:58 PM,22.465,8.804
8173,09/18/19 07:22:58 PM,18.889,11.002
8174,09/18/19 07:52:58 PM,16.558,12.371
8175,09/18/19 08:22:58 PM,14.002,13.570
8176,09/18/19 08:52:58 PM,11.273,26.332
8177,09/18/19 09:22:58 PM,9.410,39.557
8178,09/18/19 09:52:58 PM,7.670,46.672
8179,09/18/19 10:22:58 PM,7.469,54.841
8180,09/18/19 10:52:58 PM,6.000,61.972
8181,09/18/19 11:22:58 PM,4.194,62.207
8182,09/18/19 11:52:58 PM,3.512,63.483
8183,09/19/19 12:22:58 AM,3.142,64.492
8184,09/19/19 12:52:58 AM,2.877,64.669
8185,09/19/19 01:22:58 AM,2.182,66.029
8186,09/19/19 01:52:58 AM,0.632,67.186
8187,09/19/19 02:22:58 AM,0.797,70.240
8188,09/19/19 02:52:58 AM,-0.395,69.024
8189,09/19/19 03:22:58 AM,-0.255,70.251
8190,09/19/19 03:52:58 AM,0.356,62.618
8191,09/19/19 04:22:58 AM,-1.185,67.448
8192,09/19/19 04:52:58 AM,-1.756,61.575
8193,09/19/19 05:22:58 AM,-2.771,63.820
8194,09/19/19 05:52:58 AM,-3.508,68.636
8195,09/19/19 06:22:58 AM,-3.094,63.236
8196,09/19/19 06:52:58 AM,-3.390,56.586
8197,09/19/19 07:22:58 AM,-4.046,61.679
8198,09/19/19 07:52:58 AM,-2.888,55.037
8199,09/19/19 08:22:58 AM,9.460,37.510
8200,09/19/19 08:52:58 AM,13.112,27.068
8201,09/19/19 09:22:58 AM,18.889,27.050
8202,09/19/19 09:52:58 AM,19.651,24.206
8203,09/19/19 10:22:58 AM,22.417,22.896
8204,09/19/19 10:52:58 AM,25.016,21.274
8205,09/19/19 11:22:58 AM,25.428,14.941
8206,09/19/19 11:52:58 AM,28.791,13.180
8207,09/19/19 12:22:58 PM,31.204,7.287
8208,09/19/19 12:52:58 PM,33.521,6.038
8209,09/19/19 01:22:58 PM,31.153,6.193
8210,09/19/19 01:52:58 PM,33.365,5.226
8211,09/19/19 02:22:58 PM,31.586,7.517
8212,09/19/19 02:52:58 PM,33.157,6.322
8213,09/19/19 03:22:58 PM,31.919,8.037
8214,09/19/19 03:52:58 PM,31.612,4.815
8215,09/19/19 04:22:58 PM,29.865,7.029
8216,09/19/19 04:52:58 PM,30.041,4.411
8217,09/19/19 05:22:58 PM,28.295,7.706
8218,09/19/19 05:52:58 PM,27.604,8.044
8219,09/19/19 06:22:58 PM,25.258,9.971
8220,09/19/19 06:52:58 PM,22.465,13.397
8221,09/19/19 07:22:58 PM,18.628,16.208
8222,09/19/19 07:52:58 PM,15.986,21.861
8223,09/19/19 08:22:58 PM,14.146,33.579
8224,09/19/19 08:52:58 PM,12.074,35.158
8225,09/19/19 09:22:58 PM,9.952,38.733
8226,09/19/19 09:52:58 PM,9.114,46.704
8227,09/19/19 10:22:58 PM,8.319,49.560
8228,09/19/19 10:52:58 PM,7.015,56.369
8229,09/19/19 11:22:58 PM,5.462,60.439
8230,09/19/19 11:52:58 PM,4.037,59.279
8231,09/20/19 12:22:58 AM,3.168,60.201
8232,09/20/19 12:52:58 AM,3.749,58.104
8233,09/20/19 01:22:58 AM,2.664,60.030
8234,09/20/19 01:52:58 AM,3.433,54.174
8235,09/20/19 02:22:58 AM,4.272,48.227
8236,09/20/19 02:52:58 AM,2.423,49.086
8237,09/20/19 03:22:58 AM,2.503,48.110
8238,09/20/19 03:52:58 AM,1.670,47.041
8239,09/20/19 04:22:58 AM,1.778,42.582
8240,09/20/19 04:52:58 AM,0.550,45.755
8241,09/20/19 05:22:58 AM,-1.015,50.764
8242,09/20/19 05:52:58 AM,-0.395,47.988
8243,09/20/19 06:22:58 AM,-1.015,48.467
8244,09/20/19 06:52:58 AM,-0.902,45.508
8245,09/20/19 07:22:58 AM,-2.102,47.225
8246,09/20/19 07:52:58 AM,-1.071,44.499
8247,09/20/19 08:22:58 AM,10.980,26.836
8248,09/20/19 08:52:58 AM,16.082,20.513
8249,09/20/19 09:22:58 AM,21.987,13.796
8250,09/20/19 09:52:58 AM,24.798,11.022
8251,09/20/19 10:22:58 AM,26.109,9.072
8252,09/20/19 10:52:58 AM,33.835,6.524
8253,09/20/19 11:22:58 AM,31.281,6.196
8254,09/20/19 11:52:58 AM,35.022,5.711
8255,09/20/19 12:22:58 PM,36.715,4.942
8256,09/20/19 12:52:58 PM,34.466,5.770
8257,09/20/19 01:22:58 PM,35.342,5.351
8258,09/20/19 01:52:58 PM,33.079,6.905
8259,09/20/19 02:22:58 PM,33.521,7.138
8260,09/20/19 02:52:58 PM,34.045,6.310
8261,09/20/19 03:22:58 PM,35.448,5.796
8262,09/20/19 03:52:58 PM,34.334,6.134
8263,09/20/19 04:22:58 PM,33.783,6.119
8264,09/20/19 04:52:58 PM,32.639,6.234
8265,09/20/19 05:22:58 PM,31.996,6.435
8266,09/20/19 05:52:58 PM,31.026,6.700
8267,09/20/19 06:22:58 PM,29.265,6.358
8268,09/20/19 06:52:58 PM,27.136,8.749
8269,09/20/19 07:22:58 PM,22.992,14.053
8270,09/20/19 07:52:58 PM,19.389,19.142
8271,09/20/19 08:22:58 PM,19.199,21.082
8272,09/20/19 08:52:58 PM,15.438,24.180
8273,09/20/19 09:22:58 PM,12.968,27.585
8274,09/20/19 09:52:58 PM,12.147,27.849
8275,09/20/19 10:22:58 PM,10.687,24.539
8276,09/20/19 10:52:58 PM,9.534,27.705
8277,09/20/19 11:22:58 PM,9.361,28.408
8278,09/20/19 11:52:58 PM,7.217,28.815
8279,09/21/19 12:22:58 AM,6.382,28.939
8280,09/21/19 12:52:58 AM,6.255,30.088
8281,09/21/19 01:22:58 AM,7.393,28.182
8282,09/21/19 01:52:58 AM,8.120,25.240
8283,09/21/19 02:22:58 AM,5.949,27.061
8284,09/21/19 02:52:58 AM,5.334,27.626
8285,09/21/19 03:22:58 AM,3.564,30.046
8286,09/21/19 03:52:58 AM,3.009,29.615
8287,09/21/19 04:22:58 AM,2.343,29.812
8288,09/21/19 04:52:58 AM,1.425,31.189
8289,09/21/19 05:22:58 AM,1.643,31.272
8290,09/21/19 05:52:58 AM,0.660,31.529
8291,09/21/19 06:22:58 AM,0.107,31.101
8292,09/21/19 06:52:58 AM,0.687,29.414
8293,09/21/19 07:22:58 AM,1.044,29.794
8294,09/21/19 07:52:58 AM,1.289,27.938
8295,09/21/19 08:22:58 AM,15.939,15.932
8296,09/21/19 08:52:58 AM,20.317,12.812
8297,09/21/19 09:22:58 AM,25.987,9.354
8298,09/21/19 09:52:58 AM,28.097,9.069
8299,09/21/19 10:22:58 AM,31.001,7.281
8300,09/21/19 10:52:58 AM,30.950,6.625
8301,09/21/19 11:22:58 AM,30.798,6.329
8302,09/21/19 11:52:58 AM,31.612,5.767
8303,09/21/19 12:22:58 PM,35.102,4.754
8304,09/21/19 12:52:58 PM,33.574,4.496
8305,09/21/19 01:22:58 PM,37.151,4.136
8306,09/21/19 01:52:58 PM,39.036,3.880
8307,09/21/19 02:22:58 PM,39.121,4.852
8308,09/21/19 02:52:58 PM,40.516,6.155
8309,09/21/19 03:22:58 PM,36.227,5.447
8310,09/21/19 03:52:58 PM,34.624,7.024
8311,09/21/19 04:22:58 PM,33.495,6.551
8312,09/21/19 04:52:58 PM,34.704,6.732
8313,09/21/19 05:22:58 PM,34.124,5.614
8314,09/21/19 05:52:58 PM,30.646,14.762
8315,09/21/19 06:22:58 PM,28.097,17.612
8316,09/21/19 06:52:58 PM,24.219,23.016
8317,09/21/19 07:22:58 PM,20.198,31.364
8318,09/21/19 07:52:58 PM,18.485,35.493
8319,09/21/19 08:22:58 PM,16.844,37.087
8320,09/21/19 08:52:58 PM,16.511,33.604
8321,09/21/19 09:22:58 PM,14.768,36.972
8322,09/21/19 09:52:58 PM,13.473,46.361
8323,09/21/19 10:22:58 PM,12.654,51.558
8324,09/21/19 10:52:58 PM,12.001,53.683
8325,09/21/19 11:22:58 PM,11.273,55.293
8326,09/21/19 11:52:58 PM,11.467,52.576
8327,09/22/19 12:22:58 AM,10.736,54.192
8328,09/22/19 12:52:58 AM,10.516,53.557
8329,09/22/19 01:22:58 AM,10.736,51.229
8330,09/22/19 01:52:58 AM,11.053,50.969
8331,09/22/19 02:22:58 AM,10.222,51.824
8332,09/22/19 02:52:58 AM,9.928,51.267
8333,09/22/19 03:22:58 AM,7.519,53.270
8334,09/22/19 03:52:58 AM,7.142,54.197
8335,09/22/19 04:22:58 AM,7.318,55.381
8336,09/22/19 04:52:58 AM,6.636,55.898
8337,09/22/19 05:22:58 AM,6.839,58.631
8338,09/22/19 05:52:58 AM,5.488,59.140
8339,09/22/19 06:22:58 AM,4.818,60.014
8340,09/22/19 06:52:58 AM,4.428,60.353
8341,09/22/19 07:22:58 AM,3.932,60.213
8342,09/22/19 07:52:58 AM,4.895,56.656
8343,09/22/19 08:22:58 AM,14.649,34.763
8344,09/22/19 08:52:58 AM,20.889,27.809
8345,09/22/19 09:22:58 AM,24.074,19.831
8346,09/22/19 09:52:58 AM,30.394,14.607
8347,09/22/19 10:22:58 AM,28.990,13.759
8348,09/22/19 10:52:58 AM,32.742,10.172
8349,09/22/19 11:22:58 AM,36.281,7.220
8350,09/22/19 11:52:58 AM,36.444,6.635
8351,09/22/19 12:22:58 PM,35.288,6.602
8352,09/22/19 12:52:58 PM,36.200,6.038
8353,09/22/19 01:22:58 PM,35.689,6.024
8354,09/22/19 01:52:58 PM,38.254,5.351
8355,09/22/19 02:22:58 PM,33.365,6.327
8356,09/22/19 02:52:58 PM,36.012,5.885
8357,09/22/19 03:22:58 PM,37.096,5.322
8358,09/22/19 03:52:58 PM,33.574,7.359
8359,09/22/19 04:22:58 PM,33.757,7.438
8360,09/22/19 04:52:58 PM,33.287,7.789
8361,09/22/19 05:22:58 PM,28.866,10.678
8362,09/22/19 05:52:58 PM,29.991,9.567
8363,09/22/19 06:22:58 PM,26.402,11.441
8364,09/22/19 06:52:58 PM,24.195,14.038
8365,09/22/19 07:22:58 PM,23.280,15.048
8366,09/22/19 07:52:58 PM,21.390,17.391
8367,09/22/19 08:22:58 PM,20.913,17.504
8368,09/22/19 08:52:58 PM,18.295,21.331
8369,09/22/19 09:22:58 PM,16.582,26.137
8370,09/22/19 09:52:58 PM,15.796,27.909
8371,09/22/19 10:22:58 PM,15.748,28.932
8372,09/22/19 10:52:58 PM,15.796,28.141
8373,09/22/19 11:22:58 PM,13.570,31.638
8374,09/22/19 11:52:58 PM,12.799,31.536
8375,09/23/19 12:22:58 AM,12.606,32.559
8376,09/23/19 12:52:58 AM,13.546,37.778
8377,09/23/19 01:22:58 AM,11.492,38.645
8378,09/23/19 01:52:58 AM,10.198,37.746
8379,09/23/19 02:22:58 AM,9.262,38.249
8380,09/23/19 02:52:58 AM,8.469,38.763
8381,09/23/19 03:22:58 AM,7.870,40.390
8382,09/23/19 03:52:58 AM,7.995,41.776
8383,09/23/19 04:22:58 AM,7.368,41.206
8384,09/23/19 04:52:58 AM,5.975,42.469
8385,09/23/19 05:22:58 AM,5.642,43.015
8386,09/23/19 05:52:58 AM,4.766,43.492
8387,09/23/19 06:22:58 AM,4.506,42.541
8388,09/23/19 06:52:58 AM,4.089,41.477
8389,09/23/19 07:22:58 AM,4.220,42.783
8390,09/23/19 07:52:58 AM,7.870,36.712
8391,09/23/19 08:22:58 AM,16.082,25.565
8392,09/23/19 08:52:58 AM,21.963,19.844
8393,09/23/19 09:22:58 AM,28.122,14.395
8394,09/23/19 09:52:58 AM,30.495,12.250
8395,09/23/19 10:22:58 AM,34.097,8.618
8396,09/23/19 10:52:58 AM,33.521,8.088
8397,09/23/19 11:22:58 AM,37.480,6.294
8398,09/23/19 11:52:58 AM,38.087,5.421
8399,09/23/19 12:22:58 PM,38.143,3.413
8400,09/23/19 12:52:58 PM,38.616,2.825
8401,09/23/19 01:22:58 PM,38.421,2.971
8402,09/23/19 01:52:58 PM,39.943,3.152
8403,09/23/19 02:22:58 PM,39.829,3.524
8404,09/23/19 02:52:58 PM,38.896,4.325
8405,09/23/19 03:22:58 PM,38.896,5.070
8406,09/23/19 03:52:58 PM,39.516,5.197
8407,09/23/19 04:22:58 PM,38.282,5.500
8408,09/23/19 04:52:58 PM,36.715,6.790
8409,09/23/19 05:22:58 PM,35.315,7.778
8410,09/23/19 05:52:58 PM,33.209,11.784
8411,09/23/19 06:22:58 PM,31.204,12.926
8412,09/23/19 06:52:58 PM,28.270,16.139
8413,09/23/19 07:22:58 PM,24.002,21.900
8414,09/23/19 07:52:58 PM,21.103,22.570
8415,09/23/19 08:22:58 PM,18.509,27.723
8416,09/23/19 08:52:58 PM,15.509,35.657
8417,09/23/19 09:22:58 PM,15.175,34.911
8418,09/23/19 09:52:58 PM,15.103,33.799
8419,09/23/19 10:22:58 PM,15.557,30.237
8420,09/23/19 10:52:58 PM,13.546,35.786
8421,09/23/19 11:22:58 PM,14.505,31.525
8422,09/23/19 11:52:58 PM,12.050,32.606
8423,09/24/19 12:22:58 AM,11.273,33.826
8424,09/24/19 12:52:58 AM,12.920,30.764
8425,09/24/19 01:22:58 AM,12.195,30.179
8426,09/24/19 01:52:58 AM,10.590,31.145
8427,09/24/19 02:22:58 AM,9.386,27.170
8428,09/24/19 02:52:58 AM,8.120,30.314
8429,09/24/19 03:22:58 AM,7.820,29.965
8430,09/24/19 03:52:58 AM,7.519,29.649
8431,09/24/19 04:22:58 AM,6.990,29.700
8432,09/24/19 04:52:58 AM,6.535,29.694
8433,09/24/19 05:22:58 AM,6.763,31.224
8434,09/24/19 05:52:58 AM,6.128,31.359
8435,09/24/19 06:22:58 AM,6.813,32.189
8436,09/24/19 06:52:58 AM,5.770,31.167
8437,09/24/19 07:22:58 AM,6.000,30.900
8438,09/24/19 07:52:58 AM,6.281,28.188
8439,09/24/19 08:22:58 AM,17.605,18.765
8440,09/24/19 08:52:58 AM,21.795,14.487
8441,09/24/19 09:22:58 AM,26.304,13.001
8442,09/24/19 09:52:58 AM,30.900,9.672
8443,09/24/19 10:22:58 AM,32.717,8.573
8444,09/24/19 10:52:58 AM,33.992,7.225
8445,09/24/19 11:22:58 AM,35.555,6.757
8446,09/24/19 11:52:58 AM,37.124,5.471
8447,09/24/19 12:22:58 PM,38.004,5.271
8448,09/24/19 12:52:58 PM,38.476,5.357
8449,09/24/19 01:22:58 PM,35.368,8.587
8450,09/24/19 01:52:58 PM,35.609,11.006
8451,09/24/19 02:22:58 PM,36.281,10.885
8452,09/24/19 02:52:58 PM,35.102,10.477
8453,09/24/19 03:22:58 PM,37.178,9.601
8454,09/24/19 03:52:58 PM,36.119,11.536
8455,09/24/19 04:22:58 PM,34.836,12.139
8456,09/24/19 04:52:58 PM,33.417,15.035
8457,09/24/19 05:22:58 PM,32.124,15.403
8458,09/24/19 05:52:58 PM,30.773,17.790
8459,09/24/19 06:22:58 PM,29.015,18.507
8460,09/24/19 06:52:58 PM,25.550,23.794
8461,09/24/19 07:22:58 PM,22.011,27.695
8462,09/24/19 07:52:58 PM,16.820,41.396
8463,09/24/19 08:22:58 PM,16.058,42.520
8464,09/24/19 08:52:58 PM,13.834,49.879
8465,09/24/19 09:22:58 PM,13.088,53.386
8466,09/24/19 09:52:58 PM,13.594,50.769
8467,09/24/19 10:22:58 PM,12.534,52.364
8468,09/24/19 10:52:58 PM,10.810,57.700
8469,09/24/19 11:22:58 PM,9.583,61.360
8470,09/24/19 11:52:58 PM,9.460,58.139
8471,09/25/19 12:22:58 AM,8.841,61.265
8472,09/25/19 12:52:58 AM,8.941,60.581
8473,09/25/19 01:22:58 AM,8.344,58.932
8474,09/25/19 01:52:58 AM,7.745,59.537
8475,09/25/19 02:22:58 AM,6.990,59.822
8476,09/25/19 02:52:58 AM,6.204,62.438
8477,09/25/19 03:22:58 AM,5.745,62.588
8478,09/25/19 03:52:58 AM,5.745,61.583
8479,09/25/19 04:22:58 AM,5.102,63.078
8480,09/25/19 04:52:58 AM,4.844,64.768
8481,09/25/19 05:22:58 AM,4.999,61.284
8482,09/25/19 05:52:58 AM,4.272,61.591
8483,09/25/19 06:22:58 AM,3.433,61.619
8484,09/25/19 06:52:58 AM,3.380,60.379
8485,09/25/19 07:22:58 AM,2.423,65.514
8486,09/25/19 07:52:58 AM,3.512,67.254
8487,09/25/19 08:22:58 AM,13.882,43.467
8488,09/25/19 08:52:58 AM,18.509,36.996
8489,09/25/19 09:22:58 AM,21.581,30.282
8490,09/25/19 09:52:58 AM,22.681,28.254
8491,09/25/19 10:22:58 AM,26.036,24.584
8492,09/25/19 10:52:58 AM,28.543,21.633
8493,09/25/19 11:22:58 AM,32.201,18.967
8494,09/25/19 11:52:58 AM,28.023,21.252
8495,09/25/19 12:22:58 PM,30.950,17.552
8496,09/25/19 12:52:58 PM,34.413,12.013
8497,09/25/19 01:22:58 PM,34.413,9.577
8498,09/25/19 01:52:58 PM,36.715,9.071
8499,09/25/19 02:22:58 PM,36.742,9.072
8500,09/25/19 02:52:58 PM,36.173,10.808
8501,09/25/19 03:22:58 PM,34.176,12.076
8502,09/25/19 03:52:58 PM,34.572,9.218
8503,09/25/19 04:22:58 PM,35.797,5.436
8504,09/25/19 04:52:58 PM,34.572,5.699
8505,09/25/19 05:22:58 PM,32.898,6.461
8506,09/25/19 05:52:58 PM,31.052,6.555
8507,09/25/19 06:22:58 PM,29.340,6.723
8508,09/25/19 06:52:58 PM,26.671,11.237
8509,09/25/19 07:22:58 PM,23.352,14.982
8510,09/25/19 07:52:58 PM,20.674,18.528
8511,09/25/19 08:22:58 PM,18.224,27.801
8512,09/25/19 08:52:58 PM,16.129,32.259
8513,09/25/19 09:22:58 PM,14.314,35.830
8514,09/25/19 09:52:58 PM,12.944,37.587
